회사명,거래소코드,회계년도,산업코드,산업명,업종코드,소속코드,설립일,상장일,상장폐지일,기업규모코드,기업규모명,감사의견코드,통계청 한국표준산업분류 코드 10차(대분류),통계청 한국표준산업분류 10차(대분류),총자본증가율,유형자산증가율,유동자산증가율,영업이익증가율,순이익증가율,재고자산증가율,자기자본증가율,매출액증가율,종업원1인당 부가가치증가율,종업원수증가율,비유동자산증가율,종업원1인당 매출액증가율,종업원1인당 인건비증가율,매출액총이익률,매출액영업이익률,매출액순이익률,총자본사업이익률,총자본영업이익률,총자본순이익률,자기자본영업이익률,자기자본순이익률,자본금영업이익률,자본금순이익률,조세 대 조세차감전순이익률,기업순이익률,경영자본영업이익률,경영자본순이익률,매출원가 대 매출액비율,영업비율,영업외손익률,금융비용부담률,외환이익 대 매출액비율,광고선전비 대 매출액비율,수지비율,인건비 대 총비용비율,조세공과 대 총비용비율,금융비용 대 총비용비율,감가상각비 대 총비용비율,감가상각률,누적감가상각률,이자부담률,지급이자율,차입금평균이자율,사내유보율,사내유보 대 자기자본비율,적립금비율(재정비율),평균배당률,자기자본배당률,배당성향,1주당매출액(원),EPS(Earning Per Share)(원),CPS(Cash flow Per Share)(원),유보율,R & D 투자효율,1주당영업이익(원),유동자산구성비율,재고자산 대 유동자산비율,유동자산 대 비유동자산비율,당좌자산구성비율,비유동자산구성비율,자기자본구성비율,타인자본구성비율,자기자본배율,비유동비율,비유동장기적합률,유동비율,당좌비율,현금비율,매출채권비율,재고자산 대 순운전자본비율,매출채권 대 매입채무비율,매출채권 대 상,제품비율,매입채무 대 재고자산비율,부채비율,유동부채비율,단기차입금 대 총차입금비율,비유동부채비율,비유동부채 대 순운전자본비율,순운전자본비율,차입금의존도,차입금비율,이자보상배율(이자비용),이자보상배율(순금융비용),유보액대비율,유보액 대 납입자본배율,유동자산집중도,비유동자산집중도,투자집중도,CASH FLOW 대 부채비율,CASH FLOW 대 차입금비율,CASH FLOW 대 총자본비율,CASH FLOW 대 매출액비율,영업이익대비이자보상배율,총자본회전률,경영자본회전률,자기자본회전률,자본금회전률,타인자본회전률,매입채무회전률,매입채무회전기간,유동자산회전률,당좌자산회전률,재고자산회전률,재고자산회전기간,상품,제품회전률,원,부재료회전률,재공품회전률,매출채권회전률,매출채권회전기간,비유동자산회전률,유형자산회전율,순운전자본회전률,운전자본회전률,1회전기간,노동장비율,기계장비율,자본집약도,총자본투자효율,설비투자효율,기계투자효율,부가가치율,노동소득분배율,자본분배율,이윤분배율,감사의견
(주)젬,248020,Dec-18,32004,  화학물질 및 화학제품 제조업; 의약품 제외,1,8,2002-06-18,2022-12-23,,,,UQ,20,제조업,52.45598313,0,0,0,,0,52.46386025,0,0,0,0,0,0,36.65,-14.59,-13.06,-6.69,-6.75,-6.05,-10.13,-9.07,-157.57,-141.08,0,-5.59,-9.16,-8.2,63.35,114.59,1.53,0.99,-0.09,0.23,112.29,16.82,0.32,0.83,3.13,9.92,53.97,1.37,2.31,2.31,0,21.83,93.57,0,0,0,5400.14,-902,-497.48,1455.82,23.02,-787.86,32.3,8.36,47.72,29.6,67.7,66.67,33.33,1555.82,101.54,84.09,165.73,151.87,86.25,405.49,21.08,450.48,520.69,90.01,50,29.24,47.06,20.76,108.03,12.81,22.52,33.78,-13,-12.21,62.38,14.56,69.8,146.28,159.27,-12.79,-18.93,-4.26,-9.21,-14.75,0.46,0.63,0.69,10.8,1.39,19.04,19.17,1.43,1.56,17.14,21.3,22.01,77.47,0,4.23,86.35,0.68,1.17,0.89,0.43,0.01,980.08,0,0,6.33,17.34,546.23,13.69,146.65,-46.65,-95.44,,,,
(주)젬,248020,Dec-19,32004,  화학물질 및 화학제품 제조업; 의약품 제외,1,8,2002-06-18,2022-12-23,,20,중소기업,UQ,20,제조업,15.03833179,88.43,-23.21,0,,113.29,15.82698328,21.2,0,0,53.15,0,0,34.38,-11.27,-5.76,-5.47,-5.53,-2.83,-9.1,-4.65,-143.66,-73.44,0,-2.13,-7.55,-3.86,65.62,111.27,5.51,1.42,0.07,2.88,104.99,9.71,0.53,1.18,4.39,10.79,30.65,1.78,1.88,2.52,0,15.67,93.75,19.38,1.21,0,6545.04,-965,-569.23,1500.04,13.82,-737.63,19.31,23.22,23.92,14.82,80.69,56.24,43.76,1600.04,143.49,90.2,183.26,140.71,59.25,147.59,51.1,418.01,153.84,35.31,77.82,18.73,12.53,59.09,378.84,8.77,35.98,63.98,-7.29,-3.05,52.72,15,50.91,152.76,167.33,-8.13,-9.89,-3.56,-8.15,-7.92,0.49,0.67,0.81,12.75,1.25,25.13,14.52,1.96,2.31,13.26,27.52,14.71,134.97,0,5.77,63.28,0.65,0.98,1.24,0,0.01,1451.95,0,0,7.3,14.1,348.15,16.73,70.28,29.72,-34.44,,,,
(주)젬,248020,Dec-20,32004,  화학물질 및 화학제품 제조업; 의약품 제외,1,8,2002-06-18,2022-12-23,,20,중소기업,UQ,20,제조업,-31.48647851,27.63,7.79,0,,-45.98,-94.12260354,37.21,0,0,-0.23,0,0,32.95,-6.29,3.77,-3,-3.74,2.24,-7.11,4.26,-107.2,64.22,9.91,2.6,-4.73,2.83,67.05,106.29,10.23,0.6,0.02,3.26,96.5,15.77,0.23,0.55,6.14,11.11,45.06,0.75,2.6,2.81,0,18.93,107.74,10.02,0.71,15.6,8521.6,433,-293.69,1317.16,5.83,-536.01,20.54,11.64,25.85,18.15,79.46,49.16,50.84,1417.16,161.63,90.27,171.54,151.58,40.52,370.28,27.9,404.72,414.76,91.49,103.41,24.35,9.89,79.05,453.73,8.57,41.98,85.4,-3.41,7.56,45.69,13.17,33.48,134.55,144.28,-5.69,-6.89,-2.89,-4.89,-10.48,0.6,0.75,1.13,17.04,1.26,31.54,11.57,2.99,3.61,17.35,21.03,18.54,271.26,0,7.69,47.47,0.74,0.91,1.91,0,0.02,3551.54,0,0,17.63,29.2,247.9,29.82,57.39,42.61,12.63,,,,
(주)젬,248020,Dec-21,32004,  화학물질 및 화학제품 제조업; 의약품 제외,1,8,2002-06-18,2022-12-23,,20,중소기업,UQ,20,제조업,-21.7841165,9.24,-16.29,0,,39.39,-216.4134882,11.89,0,0,9.37,0,0,44.92,3.07,-21.48,2.45,1.99,-13.93,4.88,-34.2,58.49,-409.69,0,-13.39,2.18,-15.28,55.08,96.93,-21.14,0.84,-0.04,2.08,117.85,15.88,0.21,0.7,4.8,7.39,35.83,0.91,1.99,2.19,0,-16.5,113.14,0,0,0,9534.82,-2762,471.88,907.21,7.26,292.45,16.52,19.38,19.78,13.32,83.48,32.61,67.39,978.59,256,161.57,34.17,27.55,1.4,272.94,0,425.36,327.92,64.17,206.65,148.2,67.15,58.45,0,-31.81,49.12,150.64,1.99,-20.62,30.23,9.07,28.52,125.74,152.34,0.88,1.21,0.59,0.93,3.67,0.65,0.71,1.59,19.07,1.09,30.6,11.93,3.51,4.13,23.12,15.78,26.96,162.36,0,7.37,49.5,0.8,0.87,1.32,0,0.02,1195.44,0,0,5.7,7.47,39.01,8.97,211.2,-111.2,-239.46,,,,
(주)젬,248020,Dec-22,32004,  화학물질 및 화학제품 제조업; 의약품 제외,1,8,2002-06-18,2022-12-23,,20,중소기업,UQ,20,제조업,11.170863,-20.3,6.82,0,,-5.79,-123.1025194,3.09,0,0,-18.17,0,0,47.22,10.04,11.77,7.1,7.07,8.29,18.29,21.46,197.33,231.43,3.31,9.38,7.36,8.63,52.78,89.96,2.03,1.54,0.04,2.49,88.45,17.98,0.32,1.67,7.12,8.12,49.14,1.77,2.94,2.46,0,5.09,112.72,0,0,0,9829.92,1560,673.53,1107.27,6.12,986.66,20.52,17.09,25.82,17.02,79.48,45.69,54.31,1178.65,173.93,129.92,52.86,43.83,16.95,271.16,0,565.58,288.18,47.94,118.85,84.97,72.78,33.87,0,-18.3,41.2,90.17,6.32,8.82,42.93,11.07,26.07,115.85,125.06,8.18,10.78,4.44,5.83,6.51,0.7,0.73,1.82,19.66,1.15,37.45,9.75,3.84,4.69,21.08,17.31,23.82,183.36,0,7.75,47.11,0.86,0.95,1.13,0,0.02,5247.92,0,0,29.12,41.07,175.28,38.2,43.48,56.52,30.81,,,,
(주)지슨,289860,Dec-15,32004,  화학물질 및 화학제품 제조업; 의약품 제외,1,8,2002-06-18,2022-12-23,,20,중소기업,UQ,20,제조업,-46.53885648,-0.91,-8.26,0,,-28.04,1436.942275,3.07,0,0,5.37,0,0,43.82,4.26,2.31,3.38,3.3,1.79,7.05,3.83,86.24,46.84,-30.03,3.24,3.51,1.91,56.18,95.74,-2.6,1.86,0.09,0.68,98.38,18.47,0.12,1.86,6.7,9.5,57.61,2.72,3.96,3.85,0,7.63,107.67,0,0,0,10131.66,251,806.44,1196.74,7.61,431.19,18.36,13.41,22.48,15.89,81.64,47.93,52.07,1268.12,170.35,137.98,44.96,38.93,8.28,484.92,0,951.34,527.83,50.97,108.65,85.19,78.98,23.46,0,-22.47,38.09,79.46,2.16,1.89,45.23,11.97,25.05,103.89,120.95,10.74,14.69,5.59,7.3,2.28,0.78,0.83,1.66,20.26,1.46,52.93,6.9,3.99,4.72,26.05,14.01,27.96,381.04,0,7.22,50.53,0.96,1.11,1.31,0,0.02,4303.69,51.23,168.55,23.28,33.94,140.15,30.4,60.95,39.05,7.61,,,,
(주)지슨,289860,Dec-16,32004,  화학물질 및 화학제품 제조업; 의약품 제외,1,8,2010-06-15,2019-11-29,,0,,,20,제조업,-47.44877664,,,0,,,-149.6101807,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
(주)지슨,289860,Dec-20,32004,  화학물질 및 화학제품 제조업; 의약품 제외,1,8,2010-06-15,2019-11-29,,0,,UQ,20,제조업,84.23554925,0,0,0,,0,-528.5718394,0,0,0,0,0,0,26.47,-8.18,-14.44,-4.35,-4.38,-7.72,-14.99,-26.45,-47.49,-83.79,0,-6.08,-4.39,-7.75,73.53,108.18,-6.26,3.08,0,0.54,114.33,12.4,0.71,2.68,5.69,7.7,17.66,2.33,2.9,2.9,0,-13.19,68.43,0,0,0,61462.59,-4924,-5419.66,216.83,3.62,-5030.29,28.43,23.71,39.73,21.69,71.57,29.21,70.79,316.83,245.04,102.3,94.65,72.21,13.12,256.65,0,232.24,493.76,110.51,242.4,102.86,32.8,139.53,0,-1.61,57.96,198.44,-2.61,-3.68,19.99,2.17,53.16,133.79,186.33,-6.66,-8.14,-4.72,-8.82,-2.65,0.53,0.54,1.83,5.8,0.76,7.18,50.84,1.88,2.47,7.93,46.01,15.26,16.52,0,3.09,118.07,0.75,0.78,0.91,0.26,0.01,954.03,0,0,6.27,9.11,61.33,11.71,121.94,-21.94,-123.28,,,,
(주)지슨,289860,Dec-21,32004,  화학물질 및 화학제품 제조업; 의약품 제외,1,8,2010-06-15,2019-11-29,,20,중소기업,UQ,20,제조업,6.067887034,-3.88,18.06,0,,-6.06,-68.60191292,116.22,0,0,-5.56,0,0,25.82,9.91,6.03,11.41,11.4,6.93,35.07,21.33,124.39,75.66,12.83,8.64,11.46,6.97,74.18,90.09,-3.4,1.48,0,0.26,93.5,6.64,0.43,1.58,3.8,9.45,28,2.52,3.21,3.08,0,8.63,74.51,0,0,0,62731.62,4395,10591.86,292.49,1.35,6219.49,33.19,18.87,49.67,26.93,66.81,35.77,64.23,392.49,186.8,96.87,106.96,86.78,53.4,160.02,290.07,275.82,333.58,58.02,179.59,86.75,41.32,92.84,1538.34,2.16,53.03,148.27,6.66,5.39,26.65,2.92,26.81,60.16,86.91,11.4,13.8,7.32,6.4,6.69,1.15,1.16,3.54,12.55,1.7,20.79,17.56,3.73,4.73,17.69,20.63,35.35,35.41,0,8.43,43.3,1.66,1.71,1.87,0.19,0.02,3318.68,0,0,21.55,32.97,246.37,18.84,33,67,32,,,,
(주)지슨,289860,Dec-22,32004,  화학물질 및 화학제품 제조업; 의약품 제외,1,8,2010-06-15,2019-11-29,,20,중소기업,UQ,20,제조업,13.96472654,-1.06,87.37,0,,11.5,80.05089025,38.81,0,0,2.69,0,0,27.4,14.64,12.53,20.16,20.13,17.24,50.56,43.28,254.96,218.27,7.56,18.68,20.32,17.4,72.6,85.36,-1.43,1.05,0,0.13,86.85,6.99,0.4,1.2,2.94,9.98,38.36,2.39,2.76,2.96,0,40.92,83.76,0,0,0,87077.6,12709,11609.97,516.15,2.38,12748.24,47.54,11.23,90.63,42.21,52.46,42.93,57.07,616.15,122.19,67,219.04,194.45,142.96,181.48,20.66,421.9,496.47,43.02,132.94,50.56,27.26,82.38,136.88,25.84,46.94,109.35,13.71,13.62,35.96,5.16,30.05,42.67,81.47,27.1,32.95,15.47,12.75,13.98,1.38,1.39,3.45,17.42,2.29,47.84,7.63,3.33,3.86,23.97,15.23,57.14,41.29,0,13.99,26.09,2.34,2.44,2.05,0,0.03,5896.87,0,0,29.27,59.21,432.34,24.12,25.27,74.73,51.96,,,,
(주)지앤이헬스케어,299480,Dec-15,32004,  화학물질 및 화학제품 제조업; 의약품 제외,1,8,2010-06-15,2019-11-29,,20,중소기업,UQ,20,제조업,-92.05696638,95.34,16.09,0,,42.71,-83.46901074,-7.29,0,0,89.75,0,0,28.14,9.23,7.61,8.21,8.15,6.73,21.99,18.14,149,122.94,9.75,7.82,8.22,6.78,71.86,90.77,-1.39,1.24,-0.05,0.19,92.23,8.38,0.64,1.33,3.32,9.05,33.51,1.74,1.73,2.23,0,50.75,86.46,0,0,0,80729.69,715,6866.86,639.1,2,7449.84,35.67,13.8,55.45,30.75,64.33,33.28,66.72,739.1,193.29,96.62,106.74,92.01,54.53,209.54,218.64,234.39,422.12,89.4,200.47,100.42,41.16,100.06,1478.97,2.25,55.06,165.45,7.05,7.33,28.78,6.39,45.66,67.56,136.57,12.47,15.11,8.32,11.44,7.45,0.88,0.89,2.38,16.15,1.4,24.71,14.77,2.19,2.51,17.37,21.02,39.25,31.15,0,8.77,41.61,1.48,1.54,1.28,0.7,0.02,4943.65,23.43,107.41,15.86,25.42,344.07,21.81,35.73,64.27,34.91,,,,
(주)지앤이헬스케어,299480,Dec-16,32004,  화학물질 및 화학제품 제조업; 의약품 제외,1,8,2010-06-15,2019-11-29,,20,중소기업,UQ,20,제조업,218.1287914,0,0,0,,0,120.3367547,0,0,0,0,0,0,28.97,14.53,7.66,11.8,11.77,6.21,44.94,23.84,324.06,170.93,15,7.89,14.84,7.82,71.03,85.47,-5.52,2.07,-0.17,0,91.03,28.11,0,2.27,3.45,13.91,67.62,2.28,2.91,2.91,0,50.66,83.45,0,0,0,9411.04,855,1148.18,617.14,0,1367.4,30.25,18.14,43.37,24.76,69.75,26.2,73.8,717.14,266.19,119.46,72.69,59.5,41.39,112.93,0,539.2,280.6,20.94,281.63,158.81,46.89,122.82,0,-11.36,58.69,223.97,6.9,5.35,22.57,6.21,37.33,86.07,97.92,13.4,16.85,9.89,12.2,7.01,0.81,1.02,3.09,22.3,1.1,70.5,5.18,2.68,3.27,14.77,24.72,36.69,24.71,0,13.07,27.92,1.16,1.19,1.13,0,0.02,10722.19,92.44,231.44,32.36,66.26,746.23,39.94,64.34,35.66,19.18,,,,
(주)지앤이헬스케어,299480,Dec-17,32004,  화학물질 및 화학제품 제조업; 의약품 제외,1,8,2010-06-15,2019-11-29,,20,중소기업,UQ,20,제조업,151.0547779,13.21,-18.54,0,,9.53,178.5677148,-44.55,-51.37,18.1,17.86,-53.05,-27.26,14.86,-18.46,-2.56,-8.01,-8.02,-1.11,-28.6,-3.98,-219.98,-30.56,0,0.59,-9.16,-1.27,85.14,118.46,8.67,3.93,0.15,0,108.6,32.19,0,3.18,5.74,9.78,31.94,2.37,2.89,2.96,0,38.35,85.28,0,0,0,4905.84,-149,-235.78,713.65,0,-905.55,23.06,24.4,29.98,17.44,76.94,29.76,70.24,813.65,258.53,117.89,66.39,50.19,31.58,96.99,0,103.4,250.77,93.8,236.03,116.73,38.39,119.3,0,-11.67,57.63,193.64,-4.67,-1.49,26.1,7.14,61.08,169.08,226.58,5.15,6.27,3.62,8.6,-4.7,0.43,0.5,1.55,11.92,0.6,13.24,27.57,1.64,2.07,7.82,46.7,19.82,12.9,0,7.47,48.85,0.59,0.62,0.67,0.49,0.01,6110.55,44.96,108.67,17.26,24.07,196.41,41.05,96.98,3.02,-6.25,,,,
(주)지앤이헬스케어,299480,Dec-18,32004,  화학물질 및 화학제품 제조업; 의약품 제외,1,8,2010-06-15,2019-11-29,,20,중소기업,UQ,20,제조업,23.77673652,-0.74,-9.38,0,,-18.42,97.86718733,18.23,-17.79,5.11,-6.27,12.48,2.35,9.54,-18.15,-26.46,-9.34,-9.35,-13.63,-38.93,-56.75,-246.75,-359.67,0,-11.39,-9.63,-14.04,90.46,118.15,-0.32,4.35,0.06,0,117.5,29.2,0,3.51,6.56,9.19,40.07,2.95,3.74,3.75,0,-10.49,73.62,0,0,0,5800.07,-1798,-1047.44,353.98,0,-1052.72,22.47,21.96,28.98,17.54,77.53,17.85,82.15,453.98,434.28,154.63,45.07,35.17,15.26,185.26,0,185.34,614.6,99.96,460.15,279.3,48.26,180.85,0,-27.39,62.4,349.52,-4.16,-3.25,13.92,3.54,44.21,149.88,185.18,-7.2,-9.48,-5.91,-11.06,-4.18,0.52,0.53,2.14,13.59,0.68,10.08,36.21,2.26,2.95,9.73,37.5,27.94,14.94,0,7.12,51.24,0.67,0.69,0.8,0.15,0.02,5322.12,36.96,122.23,16.17,21.18,158.3,30.24,119.78,-19.78,-87.49,,,,
(주)지앤이헬스케어,299480,Dec-19,32004,  화학물질 및 화학제품 제조업; 의약품 제외,1,8,2013-03-21,2015-12-29,,20,중소기업,,20,제조업,10.79408969,,,0,,,-20.64614161,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
(주)지앤이헬스케어,299480,Dec-20,32004,  화학물질 및 화학제품 제조업; 의약품 제외,1,8,2013-03-21,2015-12-29,,20,중소기업,UQ,20,제조업,5.707949151,0,0,0,,0,8.94601791,0,0,0,0,0,0,98.97,4.05,3.73,6.63,5.59,5.15,18.35,16.9,76.37,70.34,18.43,5.35,6.46,5.95,1.03,95.95,0.24,0.14,0,28.34,95.75,39.68,0.29,0.15,2.15,7.55,6.18,0.28,2.35,2.35,0,0,75.97,0,0,0,1886.29,70,160.85,316.14,0,76.37,41.17,0.74,69.97,40.86,58.83,30.48,69.52,416.14,193.02,111.78,86.91,86.26,25.52,378.61,0,0,378.61,0,228.09,155.41,71.95,72.68,0,-6.2,52.22,171.34,4.56,31.56,23.16,3.16,29.8,42.58,62.66,16.95,22.56,11.78,8.53,28.82,1.38,1.6,4.53,18.86,1.99,0,0,3.36,3.38,450.83,0.81,450.83,0,0,119.08,3.07,2.35,5.15,1.56,0,0.26,969.33,0,0,71,296.53,348678.42,51.39,74.78,25.22,7.26,,,,
(주)지앤이헬스케어,299480,Dec-21,32004,  화학물질 및 화학제품 제조업; 의약품 제외,1,8,2013-03-21,2015-12-29,,20,중소기업,UQ,20,제조업,-18.87068638,70.92,1031.3,0,,1146.3,-14.50378501,209.24,0,0,122.46,0,0,97.35,17.56,12.76,21.7,21.54,15.65,31.44,22.85,141.89,103.1,11.87,16.14,22.53,16.37,2.65,82.44,-3.43,0.4,0.02,17.79,85.92,15.36,0.4,0.46,3.36,16.77,10.38,1.56,2.04,2.77,0,17.54,77.97,0,0,0,5833.09,275,855.49,353.87,0.66,1024.46,78.06,0.82,355.84,77.42,21.94,74.89,25.11,453.87,29.29,27.24,401.13,397.84,363.91,735.78,1.09,0,1362.03,0,33.53,25.99,76.21,7.54,9.64,58.6,18.53,24.74,33.24,36.26,58.39,3.54,59.32,22.2,135.64,24.85,33.68,6.24,8.71,43.82,1.23,1.28,1.79,8.08,3.9,0,0,1.69,1.7,207.11,1.76,360.59,0,0,29.2,12.5,4.5,11.76,1.27,0,0.07,1946.51,92.69,277.77,23.9,425.22,1606.72,33.37,39.71,60.29,38.24,,,,
(주)지앤이헬스케어,299480,Dec-22,32004,  화학물질 및 화학제품 제조업; 의약품 제외,1,8,2013-03-21,2015-12-29,,20,중소기업,UQ,20,제조업,-11.25914268,0,0,0,,0,-7.769313706,0,0,0,0,0,0,90.38,4.9,-121.73,6.33,6.04,-150.07,7.95,-197.58,41.16,-1023.25,0,-149.81,6.54,-162.59,9.62,95.1,-126.35,0.22,0.03,18.95,221.05,6.84,0,0.1,1.46,7.99,7.76,1.1,2.83,2.83,0,-275.82,80.69,0,0,0,840.59,-1097,-1.78,417.89,1.72,41.16,34.84,2.97,53.47,33.81,65.16,75.96,24.04,517.89,85.79,80.85,179.52,174.19,51,929.46,6.71,8559.8,1201.94,10.86,31.66,25.55,76.7,6.1,30.05,15.43,19.74,25.99,10.79,-562.57,61.29,4.18,28.26,52.85,74.87,-1.09,-1.33,-0.26,-0.21,22.72,1.23,1.34,1.62,8.41,5.13,1097.06,0.33,3.54,3.65,119.12,3.06,154.04,525.46,0,12.82,28.48,1.89,2.36,2.27,0,0.03,-11431.9,-336.07,332.28,-124.75,-272.29,-852.59,-101.19,0,0,0,,,,
(주)지에프씨생명과학,388610,Dec-16,32004,  화학물질 및 화학제품 제조업; 의약품 제외,1,8,2013-03-21,2015-12-29,,20,중소기업,UQ,20,제조업,88.22475507,58.14,-4.95,0,,921.16,116.8123396,81.95,0,114.71,55.97,-16.46,-13.95,93.68,-9.29,-8.47,-17.61,-17.75,-16.18,-29.37,-26.78,-142.02,-129.51,0,-15.37,-21.27,-19.39,6.32,109.29,-0.42,0.42,-0.05,21.44,109.61,15.92,0,0.38,2.64,11.69,15.33,2.05,1.91,2.85,0,-342.59,58.54,0,0,0,1529.45,-130,-45.98,349.35,2.68,-142.02,24.58,31.91,32.58,16.73,75.42,48.91,51.09,449.35,154.22,113.35,73.45,50.01,16.44,63.39,0,915.46,65.59,6.92,104.47,68.41,59.39,36.06,0,-8.88,43.42,88.78,-18.66,-21.84,38.02,3.49,15.15,37.18,46.17,-5.09,-5.99,-2.6,-1.56,-21.86,1.91,2.29,3.16,15.29,4.83,531.44,0.69,6.6,7.96,38.66,9.44,40.73,762.44,0,27.49,13.28,2.69,3.33,3.39,0,0.05,2671.61,28.45,277.58,21.64,50.83,127.14,13,135.62,-35.62,-65.15,,,,
(주)지에프씨생명과학,388610,Dec-17,32004,  화학물질 및 화학제품 제조업; 의약품 제외,1,8,2013-03-21,2015-12-29,,20,중소기업,UQ,20,제조업,-0.824612644,10.42,6.32,0,,59.13,-8.313923722,4.76,87.01,-12.33,7.55,16.44,69.61,84.37,-12.74,-14.12,-21.4,-21.44,-23.77,-52.45,-58.13,-204.16,-226.25,0,-22.85,-29.29,-32.46,15.63,112.74,0.37,0.54,0.01,12.74,112.25,23.87,0,0.48,3.36,14.61,27.29,1.55,1.71,1.96,0,-535.29,11.18,0,0,0,1602.2,-226,-24.53,229.15,1.75,-204.16,24.36,47.77,32.21,12.73,75.64,33.41,66.59,329.15,226.42,135.29,55.25,28.86,8.29,38.16,0,179.88,45.03,21.21,199.35,131.99,59.94,67.35,0,-19.73,54.18,162.18,-22.34,-21.72,23.26,2.29,14.54,44.88,42.93,-5.37,-6.6,-3.58,-2.2,-23.4,1.68,2.3,4.12,16.02,2.85,109.31,3.34,6.88,11.48,17.16,21.27,19.21,399.98,400.73,35.83,10.19,2.23,2.71,2.65,0,0.04,4474.77,53.21,323.2,33.79,91.63,240.06,20.78,130.23,-30.23,-67.96,,,,
(주)지에프씨생명과학,388610,Dec-18,32004,  화학물질 및 화학제품 제조업; 의약품 제외,1,8,2013-03-21,2015-12-29,,20,중소기업,UQ,20,제조업,28.48384482,-49.98,14.6,0,,9,8.381625865,6.39,-12.48,-10.94,-38.61,20.94,-33.78,80.63,-1.8,-5.68,-2.74,-3.57,-11.26,-9.69,-28.45,-30.05,-88.52,0,-10.16,-4.4,-13.88,19.37,101.8,-3.85,0.55,0.04,6.89,105.59,13.34,0,0.52,4.94,22.63,43.77,1.74,5.22,3.89,0,-651.03,65.96,0,0,0,1688.12,-89,6.47,193.76,0.94,-30.35,37.55,45.43,60.13,20.49,62.45,41.36,58.64,293.76,150.99,130.54,71.99,39.28,14.09,49.63,0,191.44,57.16,25.93,141.79,126.12,85.17,15.67,0,-14.61,43.34,104.79,-1.85,-9.19,27.17,1.92,15.11,35.28,41.42,-2.09,-2.83,-1.23,-0.53,-3.24,1.98,2.45,5.39,16.72,3.14,60.09,6.07,6.62,12.37,14.23,25.66,16.57,385.08,245.96,32.23,11.33,2.83,3.66,2.56,0,0.03,3349.61,46.57,390.88,34.02,80.21,256.4,14.62,97.47,2.53,-38.82,,,,
(주)지에프씨생명과학,388610,Dec-19,32004,  화학물질 및 화학제품 제조업; 의약품 제외,1,8,2013-03-21,2015-12-29,,20,중소기업,UQ,20,제조업,1.316401252,-17.59,5.63,0,,-7.94,-11.42953466,-46.4,31.74,-33.33,-26.16,-17.74,15.34,72.18,-10.91,-9.33,-14.58,-14.65,-12.53,-38.68,-31.74,-95.94,-78.89,0,-11.06,-15.71,-13.44,27.82,110.91,4.12,1.1,0.07,8.46,106.54,16.36,0,0.99,7.73,22.53,71.04,2.38,3.34,3.33,0,-912.09,50.83,0,0,0,879.17,-79,-69.13,103.38,2.96,-95.94,46.24,39.6,86.02,27.93,53.76,33.81,66.19,203.38,158.99,135.6,76.62,46.28,5.37,23.43,0,184,26.52,12.73,195.76,178.5,88.36,17.25,0,-14.11,50.11,148.22,-9.47,-5.18,17.28,1.04,30.96,43.53,61.64,-7.85,-10.37,-5.2,-3.57,-9.93,1.34,1.44,3.54,8.79,2.16,38.83,9.4,3.23,5.61,7.61,47.95,8.69,276.16,294.11,20.53,17.78,2.3,3.22,1.38,0,0.02,2550.78,61.35,321.52,30.2,74.12,354.14,20.77,87.04,12.96,-44.93,,,,
(주)지에프씨생명과학,388610,Dec-20,32004,  화학물질 및 화학제품 제조업; 의약품 제외,1,8,2013-03-21,2015-12-29,,20,중소기업,UQ,20,제조업,4.101380281,-14.77,-42.29,0,,5.38,-30.94716597,-15.83,-57.6,10.53,-7.36,-23.34,-11.81,70.74,-18.35,-21.51,-25.3,-25.45,-29.82,-108.11,-127.25,-135.8,-159.15,0,-28.3,-27.4,-32.11,29.26,118.35,-3.15,1.1,0,9.34,121.26,15.01,0,0.89,6.65,22.62,102.1,1.99,3.14,3.04,0,-3208.15,-113.86,0,0,0,740.04,-159,4.94,-53.24,3.88,-135.8,34.89,72.31,53.59,9.66,65.11,10.11,89.89,46.76,644.05,451.37,40.77,11.29,1.44,11.18,0,20.07,12.62,55.71,889.19,846.51,92.97,42.69,0,-50.68,61.41,607.44,-15.24,-18.63,-11.51,-0.53,29.8,42.31,60.73,-7.72,-11.3,-6.94,-4.34,-16.75,1.39,1.49,5.89,7.4,1.81,18.71,19.51,3.36,6.93,6.51,56.08,7.36,211.24,4416,37.96,9.62,2.36,3.24,1.23,0.04,0.02,702.69,26.01,246.48,10.88,23.96,214.91,6.8,270.78,-170.78,-316.31,,,,
